,job_posting,resume_A,score_baseline,resume_A_prime,score_variant,delta,flag,model_name
8037,job_13,resume_75,0.31717223,resume_75_prime,-0.052569505,0.36974174,2,paraphrase-MiniLM-L6-v2
8038,job_13,resume_79,0.261783,resume_79_prime,0.2908265,-0.029043496,0,paraphrase-MiniLM-L6-v2
8039,job_13,resume_80,0.25457394,resume_80_prime,0.26517487,-0.0106009245,0,paraphrase-MiniLM-L6-v2
8040,job_13,resume_82,0.09052676,resume_82_prime,0.09052676,0.0,0,paraphrase-MiniLM-L6-v2
8041,job_13,resume_83,0.28129172,resume_83_prime,-0.052569505,0.33386123,2,paraphrase-MiniLM-L6-v2
8042,job_13,resume_86,0.17758945,resume_86_prime,0.14606255,0.031526893,0,paraphrase-MiniLM-L6-v2
8043,job_13,resume_90,0.3527313,resume_90_prime,0.28866702,0.064064264,1,paraphrase-MiniLM-L6-v2
8044,job_13,resume_91,0.28089955,resume_91_prime,0.15804021,0.122859344,1,paraphrase-MiniLM-L6-v2
8045,job_13,resume_93,0.29651868,resume_93_prime,0.1249674,0.17155129,2,paraphrase-MiniLM-L6-v2
8046,job_13,resume_97,0.28249118,resume_97_prime,0.22851095,0.05398023,1,paraphrase-MiniLM-L6-v2
8047,job_13,resume_98,0.28486884,resume_98_prime,0.12900619,0.15586264,2,paraphrase-MiniLM-L6-v2
8048,job_13,resume_101,0.24060078,resume_101_prime,-0.052569505,0.29317027,2,paraphrase-MiniLM-L6-v2
8049,job_13,resume_106,0.2844703,resume_106_prime,0.2791565,0.005313784,0,paraphrase-MiniLM-L6-v2
8050,job_13,resume_111,0.22801845,resume_111_prime,0.151487,0.076531455,1,paraphrase-MiniLM-L6-v2
8051,job_13,resume_113,0.33318084,resume_113_prime,0.23611361,0.09706724,1,paraphrase-MiniLM-L6-v2
8052,job_13,resume_115,0.14614977,resume_115_prime,0.112495884,0.033653885,0,paraphrase-MiniLM-L6-v2
8053,job_13,resume_116,0.4269952,resume_116_prime,0.14319867,0.28379652,2,paraphrase-MiniLM-L6-v2
8054,job_13,resume_120,0.17530958,resume_120_prime,0.13675857,0.038551018,0,paraphrase-MiniLM-L6-v2
8055,job_13,resume_121,0.4179629,resume_121_prime,-0.052569505,0.47053242,2,paraphrase-MiniLM-L6-v2
8056,job_13,resume_123,0.28601232,resume_123_prime,0.12900619,0.15700613,2,paraphrase-MiniLM-L6-v2
8057,job_13,resume_124,0.3440916,resume_124_prime,0.19182006,0.15227154,2,paraphrase-MiniLM-L6-v2
8058,job_13,resume_127,0.3606808,resume_127_prime,0.41034678,-0.049665987,0,paraphrase-MiniLM-L6-v2
8059,job_13,resume_128,0.22964233,resume_128_prime,0.17021298,0.059429348,1,paraphrase-MiniLM-L6-v2
8060,job_13,resume_129,0.23947874,resume_129_prime,0.22299972,0.016479015,0,paraphrase-MiniLM-L6-v2
8061,job_13,resume_131,0.39522302,resume_131_prime,0.26766038,0.12756264,1,paraphrase-MiniLM-L6-v2
8062,job_13,resume_133,0.107958645,resume_133_prime,0.107958645,0.0,0,paraphrase-MiniLM-L6-v2
8063,job_13,resume_134,0.35343617,resume_134_prime,0.316109,0.03732717,0,paraphrase-MiniLM-L6-v2
8064,job_13,resume_136,0.2387897,resume_136_prime,0.112495884,0.12629382,1,paraphrase-MiniLM-L6-v2
8065,job_13,resume_137,0.19669007,resume_137_prime,0.1696215,0.02706857,0,paraphrase-MiniLM-L6-v2
8066,job_13,resume_138,0.39976555,resume_138_prime,0.31085563,0.088909924,1,paraphrase-MiniLM-L6-v2
8067,job_13,resume_140,0.2948556,resume_140_prime,0.15933335,0.13552225,1,paraphrase-MiniLM-L6-v2
8068,job_13,resume_142,0.25202173,resume_142_prime,0.26370513,-0.011683404,0,paraphrase-MiniLM-L6-v2
8069,job_13,resume_147,0.24691212,resume_147_prime,0.14491525,0.10199687,1,paraphrase-MiniLM-L6-v2
8070,job_13,resume_151,0.29678184,resume_151_prime,0.20632687,0.090454966,1,paraphrase-MiniLM-L6-v2
8071,job_13,resume_153,0.09925383,resume_153_prime,0.09925383,0.0,0,paraphrase-MiniLM-L6-v2
8072,job_13,resume_154,0.1421184,resume_154_prime,0.14319867,-0.0010802746,0,paraphrase-MiniLM-L6-v2
8073,job_13,resume_162,0.2839468,resume_162_prime,0.23468366,0.04926315,0,paraphrase-MiniLM-L6-v2
8074,job_13,resume_165,0.38373202,resume_165_prime,0.38429072,-0.00055870414,0,paraphrase-MiniLM-L6-v2
8075,job_13,resume_168,0.17846078,resume_168_prime,0.101258874,0.0772019,1,paraphrase-MiniLM-L6-v2
8076,job_13,resume_177,0.26093614,resume_177_prime,0.27148333,-0.010547191,0,paraphrase-MiniLM-L6-v2
8077,job_13,resume_180,0.3385728,resume_180_prime,0.23360127,0.10497153,1,paraphrase-MiniLM-L6-v2
8078,job_13,resume_185,0.25064266,resume_185_prime,0.15804021,0.09260245,1,paraphrase-MiniLM-L6-v2
8079,job_13,resume_187,0.19209473,resume_187_prime,0.10658269,0.08551204,1,paraphrase-MiniLM-L6-v2
8080,job_13,resume_190,0.2584873,resume_190_prime,0.14491525,0.11357206,1,paraphrase-MiniLM-L6-v2
8081,job_13,resume_191,0.14151213,resume_191_prime,0.14151213,0.0,0,paraphrase-MiniLM-L6-v2
8082,job_13,resume_192,0.26974928,resume_192_prime,0.22051327,0.049236014,0,paraphrase-MiniLM-L6-v2
8083,job_13,resume_195,0.39610463,resume_195_prime,0.20709598,0.18900865,2,paraphrase-MiniLM-L6-v2
8084,job_13,resume_207,0.2017073,resume_207_prime,0.15927884,0.042428464,0,paraphrase-MiniLM-L6-v2
8085,job_13,resume_208,0.130262,resume_208_prime,0.130262,0.0,0,paraphrase-MiniLM-L6-v2
8086,job_13,resume_209,0.14722785,resume_209_prime,0.14722785,0.0,0,paraphrase-MiniLM-L6-v2
8087,job_13,resume_211,0.24837023,resume_211_prime,0.19364613,0.054724097,1,paraphrase-MiniLM-L6-v2
8088,job_13,resume_212,0.26191533,resume_212_prime,0.17825255,0.08366278,1,paraphrase-MiniLM-L6-v2
8089,job_13,resume_213,0.37292153,resume_213_prime,0.42301065,-0.05008912,1,paraphrase-MiniLM-L6-v2
8090,job_13,resume_214,0.34977967,resume_214_prime,0.32948354,0.020296127,0,paraphrase-MiniLM-L6-v2
8091,job_13,resume_217,0.3836313,resume_217_prime,0.1949657,0.18866558,2,paraphrase-MiniLM-L6-v2
8092,job_13,resume_218,0.3015154,resume_218_prime,0.18061502,0.12090038,1,paraphrase-MiniLM-L6-v2
8093,job_13,resume_219,0.36181223,resume_219_prime,0.20217879,0.15963344,2,paraphrase-MiniLM-L6-v2
8094,job_13,resume_220,0.3289414,resume_220_prime,0.20049071,0.12845069,1,paraphrase-MiniLM-L6-v2
8095,job_13,resume_221,0.31438017,resume_221_prime,0.14306799,0.17131218,2,paraphrase-MiniLM-L6-v2
8096,job_13,resume_222,0.34390995,resume_222_prime,0.18242958,0.16148037,2,paraphrase-MiniLM-L6-v2
8097,job_13,resume_223,0.33118623,resume_223_prime,0.20640835,0.12477788,1,paraphrase-MiniLM-L6-v2
8098,job_13,resume_224,0.37188447,resume_224_prime,0.19507854,0.17680593,2,paraphrase-MiniLM-L6-v2
8099,job_13,resume_225,0.29163146,resume_225_prime,0.1613161,0.13031536,1,paraphrase-MiniLM-L6-v2
8100,job_13,resume_226,0.31778368,resume_226_prime,0.23829664,0.07948704,1,paraphrase-MiniLM-L6-v2
8101,job_13,resume_227,0.33589756,resume_227_prime,0.16586262,0.17003495,2,paraphrase-MiniLM-L6-v2
8102,job_13,resume_228,0.3462504,resume_228_prime,0.17017114,0.17607927,2,paraphrase-MiniLM-L6-v2
8103,job_13,resume_229,0.29494876,resume_229_prime,0.1530832,0.14186555,1,paraphrase-MiniLM-L6-v2
8104,job_13,resume_230,0.31754768,resume_230_prime,0.18232879,0.13521889,1,paraphrase-MiniLM-L6-v2
8105,job_13,resume_231,0.30755317,resume_231_prime,0.18752499,0.12002818,1,paraphrase-MiniLM-L6-v2
8106,job_13,resume_232,0.3219446,resume_232_prime,0.19046801,0.13147658,1,paraphrase-MiniLM-L6-v2
8107,job_13,resume_233,0.32536405,resume_233_prime,0.20272945,0.122634605,1,paraphrase-MiniLM-L6-v2
8108,job_13,resume_234,0.36630332,resume_234_prime,0.24714285,0.11916047,1,paraphrase-MiniLM-L6-v2
8109,job_13,resume_235,0.34730297,resume_235_prime,0.20720674,0.14009623,1,paraphrase-MiniLM-L6-v2
8110,job_13,resume_236,0.3004335,resume_236_prime,0.14238626,0.15804723,2,paraphrase-MiniLM-L6-v2
8111,job_13,resume_237,0.3246874,resume_237_prime,0.22846247,0.09622492,1,paraphrase-MiniLM-L6-v2
8112,job_13,resume_238,0.29007548,resume_238_prime,0.15571897,0.13435651,1,paraphrase-MiniLM-L6-v2
8113,job_13,resume_239,0.34053263,resume_239_prime,0.16436407,0.17616856,2,paraphrase-MiniLM-L6-v2
8114,job_13,resume_240,0.34956273,resume_240_prime,0.18255182,0.16701092,2,paraphrase-MiniLM-L6-v2
8115,job_13,resume_241,0.3220828,resume_241_prime,0.16340359,0.1586792,2,paraphrase-MiniLM-L6-v2
8116,job_13,resume_242,0.33090174,resume_242_prime,0.24558695,0.085314795,1,paraphrase-MiniLM-L6-v2
8117,job_13,resume_243,0.34141353,resume_243_prime,0.22057816,0.120835364,1,paraphrase-MiniLM-L6-v2
8118,job_13,resume_244,0.32624853,resume_244_prime,0.21442312,0.11182541,1,paraphrase-MiniLM-L6-v2
8119,job_13,resume_245,0.3300302,resume_245_prime,0.20237187,0.12765834,1,paraphrase-MiniLM-L6-v2
8120,job_13,resume_246,0.33924747,resume_246_prime,0.19671552,0.14253195,1,paraphrase-MiniLM-L6-v2
8121,job_13,resume_247,0.3296758,resume_247_prime,0.21769665,0.11197914,1,paraphrase-MiniLM-L6-v2
8122,job_13,resume_248,0.3242989,resume_248_prime,0.1634737,0.1608252,2,paraphrase-MiniLM-L6-v2
8123,job_13,resume_249,0.3400913,resume_249_prime,0.1653492,0.17474209,2,paraphrase-MiniLM-L6-v2
8124,job_13,resume_250,0.35381296,resume_250_prime,0.18265069,0.17116228,2,paraphrase-MiniLM-L6-v2
8125,job_13,resume_251,0.31509513,resume_251_prime,0.19872475,0.11637038,1,paraphrase-MiniLM-L6-v2
8126,job_13,resume_252,0.31830198,resume_252_prime,0.18547533,0.13282664,1,paraphrase-MiniLM-L6-v2
8127,job_13,resume_253,0.38539577,resume_253_prime,0.22049505,0.16490072,2,paraphrase-MiniLM-L6-v2
8128,job_13,resume_254,0.29851294,resume_254_prime,0.17578152,0.12273142,1,paraphrase-MiniLM-L6-v2
8129,job_13,resume_255,0.3033048,resume_255_prime,0.16902085,0.13428394,1,paraphrase-MiniLM-L6-v2
8130,job_13,resume_256,0.34745654,resume_256_prime,0.22814466,0.119311884,1,paraphrase-MiniLM-L6-v2
8131,job_13,resume_257,0.35493675,resume_257_prime,0.17402014,0.1809166,2,paraphrase-MiniLM-L6-v2
8132,job_13,resume_258,0.33311927,resume_258_prime,0.19536476,0.13775451,1,paraphrase-MiniLM-L6-v2
8133,job_13,resume_259,0.33011696,resume_259_prime,0.1568014,0.17331555,2,paraphrase-MiniLM-L6-v2
8134,job_13,resume_260,0.3594596,resume_260_prime,0.19043306,0.16902655,2,paraphrase-MiniLM-L6-v2
8135,job_13,resume_261,0.32456648,resume_261_prime,0.17942402,0.14514247,1,paraphrase-MiniLM-L6-v2
8136,job_13,resume_262,0.33232948,resume_262_prime,0.19389522,0.13843426,1,paraphrase-MiniLM-L6-v2
8137,job_13,resume_263,0.32059282,resume_263_prime,0.17872214,0.14187068,1,paraphrase-MiniLM-L6-v2
8138,job_13,resume_264,0.34768325,resume_264_prime,0.215559,0.13212425,1,paraphrase-MiniLM-L6-v2
8139,job_13,resume_265,0.3355217,resume_265_prime,0.21300837,0.122513324,1,paraphrase-MiniLM-L6-v2
8140,job_13,resume_266,0.3688125,resume_266_prime,0.215155,0.1536575,2,paraphrase-MiniLM-L6-v2
8141,job_13,resume_267,0.31661224,resume_267_prime,0.19842088,0.11819136,1,paraphrase-MiniLM-L6-v2
8142,job_13,resume_268,0.29789758,resume_268_prime,0.15639022,0.14150736,1,paraphrase-MiniLM-L6-v2
8143,job_13,resume_269,0.32121307,resume_269_prime,0.15958568,0.16162738,2,paraphrase-MiniLM-L6-v2
8144,job_13,resume_270,0.36193073,resume_270_prime,0.23025474,0.13167599,1,paraphrase-MiniLM-L6-v2
8145,job_13,resume_271,0.31182405,resume_271_prime,0.18844467,0.12337938,1,paraphrase-MiniLM-L6-v2
8146,job_13,resume_272,0.28931868,resume_272_prime,0.1787411,0.11057758,1,paraphrase-MiniLM-L6-v2
8147,job_13,resume_273,0.34815645,resume_273_prime,0.21831724,0.12983921,1,paraphrase-MiniLM-L6-v2
8148,job_13,resume_274,0.36188066,resume_274_prime,0.18426186,0.1776188,2,paraphrase-MiniLM-L6-v2
8149,job_13,resume_275,0.32641202,resume_275_prime,0.15959692,0.1668151,2,paraphrase-MiniLM-L6-v2
8150,job_13,resume_276,0.3357528,resume_276_prime,0.20972843,0.12602435,1,paraphrase-MiniLM-L6-v2
8151,job_13,resume_277,0.31860387,resume_277_prime,0.1482088,0.17039508,2,paraphrase-MiniLM-L6-v2
8152,job_13,resume_278,0.34351957,resume_278_prime,0.15711491,0.18640466,2,paraphrase-MiniLM-L6-v2
8153,job_13,resume_279,0.31762844,resume_279_prime,0.16656752,0.15106092,2,paraphrase-MiniLM-L6-v2
8154,job_13,resume_280,0.33351478,resume_280_prime,0.16108614,0.17242864,2,paraphrase-MiniLM-L6-v2
8155,job_13,resume_281,0.33589613,resume_281_prime,0.15498121,0.18091492,2,paraphrase-MiniLM-L6-v2
8156,job_13,resume_282,0.34816223,resume_282_prime,0.18316233,0.1649999,2,paraphrase-MiniLM-L6-v2
8157,job_13,resume_283,0.32778156,resume_283_prime,0.20757946,0.120202094,1,paraphrase-MiniLM-L6-v2
8158,job_13,resume_284,0.32555705,resume_284_prime,0.17817152,0.14738554,1,paraphrase-MiniLM-L6-v2
8159,job_13,resume_285,0.303892,resume_285_prime,0.16085827,0.14303371,1,paraphrase-MiniLM-L6-v2
8160,job_13,resume_286,0.32354307,resume_286_prime,0.18154922,0.14199385,1,paraphrase-MiniLM-L6-v2
8161,job_13,resume_287,0.33464956,resume_287_prime,0.2042079,0.13044167,1,paraphrase-MiniLM-L6-v2
8162,job_13,resume_288,0.29741973,resume_288_prime,0.15731928,0.14010045,1,paraphrase-MiniLM-L6-v2
8163,job_13,resume_289,0.31847894,resume_289_prime,0.17984952,0.13862942,1,paraphrase-MiniLM-L6-v2
8164,job_13,resume_290,0.32392955,resume_290_prime,0.17903814,0.14489141,1,paraphrase-MiniLM-L6-v2
8165,job_13,resume_291,0.31071767,resume_291_prime,0.15856627,0.1521514,2,paraphrase-MiniLM-L6-v2
8166,job_13,resume_292,0.2791205,resume_292_prime,0.15459259,0.12452792,1,paraphrase-MiniLM-L6-v2
8167,job_13,resume_293,0.32819065,resume_293_prime,0.17728335,0.15090731,2,paraphrase-MiniLM-L6-v2
8168,job_13,resume_294,0.33038458,resume_294_prime,0.20508133,0.12530325,1,paraphrase-MiniLM-L6-v2
8169,job_13,resume_295,0.38728243,resume_295_prime,0.23048589,0.15679654,2,paraphrase-MiniLM-L6-v2
8170,job_13,resume_296,0.3512436,resume_296_prime,0.2037333,0.14751029,1,paraphrase-MiniLM-L6-v2
8171,job_13,resume_297,0.29666412,resume_297_prime,0.18310171,0.113562405,1,paraphrase-MiniLM-L6-v2
8172,job_13,resume_298,0.32095653,resume_298_prime,0.1733384,0.14761813,1,paraphrase-MiniLM-L6-v2
8173,job_13,resume_299,0.3186757,resume_299_prime,0.20044073,0.11823496,1,paraphrase-MiniLM-L6-v2
8174,job_14,resume_0,0.14803532,resume_0_prime,0.14835685,-0.00032153726,0,all-MiniLM-L6-v2
8175,job_14,resume_1,0.2290333,resume_1_prime,0.23806396,-0.009030655,0,all-MiniLM-L6-v2
8176,job_14,resume_2,0.22295442,resume_2_prime,0.20544165,0.017512769,0,all-MiniLM-L6-v2
8177,job_14,resume_4,0.26582146,resume_4_prime,0.26582146,0.0,0,all-MiniLM-L6-v2
8178,job_14,resume_5,0.2198838,resume_5_prime,0.2198838,0.0,0,all-MiniLM-L6-v2
8179,job_14,resume_6,0.18381149,resume_6_prime,0.18381149,0.0,0,all-MiniLM-L6-v2
8180,job_14,resume_7,0.1875821,resume_7_prime,0.18365814,0.0039239675,0,all-MiniLM-L6-v2
8181,job_14,resume_8,0.23256378,resume_8_prime,0.23256378,0.0,0,all-MiniLM-L6-v2
8182,job_14,resume_9,0.18234,resume_9_prime,0.18234,0.0,0,all-MiniLM-L6-v2
8183,job_14,resume_10,0.20755556,resume_10_prime,0.21027721,-0.0027216524,0,all-MiniLM-L6-v2
8184,job_14,resume_11,0.2321294,resume_11_prime,0.2321294,0.0,0,all-MiniLM-L6-v2
8185,job_14,resume_12,0.31411064,resume_12_prime,0.33454117,-0.020430535,0,all-MiniLM-L6-v2
8186,job_14,resume_13,0.1959047,resume_13_prime,0.18574917,0.010155529,0,all-MiniLM-L6-v2
8187,job_14,resume_14,0.2178882,resume_14_prime,0.22420853,-0.0063203275,0,all-MiniLM-L6-v2
8188,job_14,resume_16,0.25469953,resume_16_prime,0.2232404,0.031459123,0,all-MiniLM-L6-v2
8189,job_14,resume_17,0.16921142,resume_17_prime,0.16202663,0.0071847886,0,all-MiniLM-L6-v2
8190,job_14,resume_18,0.31842542,resume_18_prime,0.31842542,0.0,0,all-MiniLM-L6-v2
8191,job_14,resume_19,0.27754632,resume_19_prime,0.29430825,-0.016761929,0,all-MiniLM-L6-v2
8192,job_14,resume_20,0.25606894,resume_20_prime,0.23888119,0.01718776,0,all-MiniLM-L6-v2
8193,job_14,resume_21,0.19883433,resume_21_prime,0.19547033,0.0033639967,0,all-MiniLM-L6-v2
8194,job_14,resume_23,0.16255459,resume_23_prime,0.15887298,0.003681615,0,all-MiniLM-L6-v2
8195,job_14,resume_24,0.195568,resume_24_prime,0.195568,0.0,0,all-MiniLM-L6-v2
8196,job_14,resume_25,0.2251541,resume_25_prime,0.26127574,-0.036121637,0,all-MiniLM-L6-v2
8197,job_14,resume_26,0.12100713,resume_26_prime,0.14079289,-0.019785762,0,all-MiniLM-L6-v2
8198,job_14,resume_27,0.18928671,resume_27_prime,0.18928671,0.0,0,all-MiniLM-L6-v2
8199,job_14,resume_28,0.28657776,resume_28_prime,0.2520694,0.034508348,0,all-MiniLM-L6-v2
8200,job_14,resume_31,0.15901095,resume_31_prime,0.196108,-0.03709705,0,all-MiniLM-L6-v2
8201,job_14,resume_32,0.27152702,resume_32_prime,0.27152702,0.0,0,all-MiniLM-L6-v2
8202,job_14,resume_34,0.213132,resume_34_prime,0.2113848,0.001747191,0,all-MiniLM-L6-v2
8203,job_14,resume_36,0.19493765,resume_36_prime,0.18976332,0.005174324,0,all-MiniLM-L6-v2
8204,job_14,resume_37,0.1650824,resume_37_prime,0.17561576,-0.010533363,0,all-MiniLM-L6-v2
8205,job_14,resume_38,0.16721824,resume_38_prime,0.21027721,-0.043058977,0,all-MiniLM-L6-v2
8206,job_14,resume_39,0.14811753,resume_39_prime,0.14548534,0.0026321858,0,all-MiniLM-L6-v2
8207,job_14,resume_40,0.20487024,resume_40_prime,0.20487024,0.0,0,all-MiniLM-L6-v2
8208,job_14,resume_41,0.18112493,resume_41_prime,0.17508869,0.006036237,0,all-MiniLM-L6-v2
8209,job_14,resume_42,0.18324187,resume_42_prime,0.18324187,0.0,0,all-MiniLM-L6-v2
8210,job_14,resume_43,0.18555966,resume_43_prime,0.18555966,0.0,0,all-MiniLM-L6-v2
8211,job_14,resume_47,0.23767406,resume_47_prime,0.23767406,0.0,0,all-MiniLM-L6-v2
8212,job_14,resume_48,0.19259995,resume_48_prime,0.21514323,-0.022543281,0,all-MiniLM-L6-v2
8213,job_14,resume_49,0.19632933,resume_49_prime,0.19905117,-0.002721846,0,all-MiniLM-L6-v2
8214,job_14,resume_50,0.18390875,resume_50_prime,0.19789526,-0.013986513,0,all-MiniLM-L6-v2
8215,job_14,resume_51,0.1994339,resume_51_prime,0.20079528,-0.001361385,0,all-MiniLM-L6-v2
8216,job_14,resume_52,0.14327239,resume_52_prime,0.14048666,0.0027857274,0,all-MiniLM-L6-v2
8217,job_14,resume_54,0.22116563,resume_54_prime,0.20430169,0.016863942,0,all-MiniLM-L6-v2
8218,job_14,resume_55,0.1391389,resume_55_prime,0.18221128,-0.043072373,0,all-MiniLM-L6-v2
8219,job_14,resume_56,0.22206497,resume_56_prime,0.17335206,0.04871291,0,all-MiniLM-L6-v2
8220,job_14,resume_58,0.23070264,resume_58_prime,0.20679781,0.02390483,0,all-MiniLM-L6-v2
8221,job_14,resume_59,0.28472272,resume_59_prime,0.3066256,-0.021902889,0,all-MiniLM-L6-v2
8222,job_14,resume_61,0.16495779,resume_61_prime,0.16288158,0.0020762086,0,all-MiniLM-L6-v2
8223,job_14,resume_67,0.15281487,resume_67_prime,0.21027721,-0.05746235,1,all-MiniLM-L6-v2
8224,job_14,resume_68,0.15359522,resume_68_prime,0.14927965,0.00431557,0,all-MiniLM-L6-v2
8225,job_14,resume_69,0.16602442,resume_69_prime,0.16512012,0.00090429187,0,all-MiniLM-L6-v2
8226,job_14,resume_70,0.2625383,resume_70_prime,0.2625383,0.0,0,all-MiniLM-L6-v2
8227,job_14,resume_71,0.20726635,resume_71_prime,0.24901392,-0.04174757,0,all-MiniLM-L6-v2
8228,job_14,resume_73,0.18739736,resume_73_prime,0.17643371,0.010963649,0,all-MiniLM-L6-v2
8229,job_14,resume_75,0.09521966,resume_75_prime,0.12094129,-0.025721632,0,all-MiniLM-L6-v2
8230,job_14,resume_79,0.18938184,resume_79_prime,0.19655973,-0.0071778893,0,all-MiniLM-L6-v2
8231,job_14,resume_80,0.2973834,resume_80_prime,0.25323194,0.044151455,0,all-MiniLM-L6-v2
8232,job_14,resume_82,0.21717861,resume_82_prime,0.21717861,0.0,0,all-MiniLM-L6-v2
8233,job_14,resume_83,0.09901044,resume_83_prime,0.12094129,-0.021930851,0,all-MiniLM-L6-v2
8234,job_14,resume_86,0.17244676,resume_86_prime,0.21814099,-0.045694232,0,all-MiniLM-L6-v2
8235,job_14,resume_88,0.17945307,resume_88_prime,0.19443646,-0.014983386,0,all-MiniLM-L6-v2
8236,job_14,resume_89,0.21760464,resume_89_prime,0.22395289,-0.0063482523,0,all-MiniLM-L6-v2
8237,job_14,resume_90,0.1941657,resume_90_prime,0.21555376,-0.021388054,0,all-MiniLM-L6-v2
8238,job_14,resume_91,0.21317312,resume_91_prime,0.21027721,0.0028959066,0,all-MiniLM-L6-v2
8239,job_14,resume_93,0.21922547,resume_93_prime,0.21460027,0.004625201,0,all-MiniLM-L6-v2
8240,job_14,resume_97,0.14797989,resume_97_prime,0.21518353,-0.06720364,1,all-MiniLM-L6-v2
8241,job_14,resume_98,0.1684436,resume_98_prime,0.16512012,0.0033234805,0,all-MiniLM-L6-v2
8242,job_14,resume_101,0.09653938,resume_101_prime,0.12094129,-0.02440191,0,all-MiniLM-L6-v2
8243,job_14,resume_102,0.17045859,resume_102_prime,0.15666816,0.013790429,0,all-MiniLM-L6-v2
8244,job_14,resume_106,0.20754391,resume_106_prime,0.21865395,-0.011110038,0,all-MiniLM-L6-v2
8245,job_14,resume_108,0.21652912,resume_108_prime,0.24764688,-0.031117767,0,all-MiniLM-L6-v2
8246,job_14,resume_109,0.14905319,resume_109_prime,0.14905319,0.0,0,all-MiniLM-L6-v2
8247,job_14,resume_110,0.22296932,resume_110_prime,0.24799182,-0.025022492,0,all-MiniLM-L6-v2
8248,job_14,resume_111,0.18482037,resume_111_prime,0.17428078,0.010539591,0,all-MiniLM-L6-v2
8249,job_14,resume_113,0.23252685,resume_113_prime,0.20679781,0.025729045,0,all-MiniLM-L6-v2
8250,job_14,resume_115,0.2175214,resume_115_prime,0.21646857,0.0010528266,0,all-MiniLM-L6-v2
8251,job_14,resume_116,0.17963222,resume_116_prime,0.22610772,-0.0464755,0,all-MiniLM-L6-v2
8252,job_14,resume_119,0.21380144,resume_119_prime,0.21380144,0.0,0,all-MiniLM-L6-v2
8253,job_14,resume_120,0.21151096,resume_120_prime,0.20592788,0.0055830777,0,all-MiniLM-L6-v2
8254,job_14,resume_121,0.22820514,resume_121_prime,0.12094129,0.107263856,1,all-MiniLM-L6-v2
8255,job_14,resume_123,0.13478163,resume_123_prime,0.16512012,-0.030338496,0,all-MiniLM-L6-v2
8256,job_14,resume_124,0.17993054,resume_124_prime,0.20991513,-0.029984593,0,all-MiniLM-L6-v2
8257,job_14,resume_126,0.21713401,resume_126_prime,0.21713401,0.0,0,all-MiniLM-L6-v2
8258,job_14,resume_127,0.41671342,resume_127_prime,0.41710573,-0.00039231777,0,all-MiniLM-L6-v2
8259,job_14,resume_128,0.22162893,resume_128_prime,0.23666869,-0.015039757,0,all-MiniLM-L6-v2
8260,job_14,resume_129,0.18479103,resume_129_prime,0.1852744,-0.00048337877,0,all-MiniLM-L6-v2
8261,job_14,resume_131,0.15760906,resume_131_prime,0.1908973,-0.03328824,0,all-MiniLM-L6-v2
8262,job_14,resume_133,0.1729191,resume_133_prime,0.1729191,0.0,0,all-MiniLM-L6-v2
8263,job_14,resume_134,0.2299454,resume_134_prime,0.23545408,-0.005508676,0,all-MiniLM-L6-v2
